RowOrder,GeneID,Cluster,SC0,SC1,SC2,SC3,SC4,SC5,SC6,SC7,SC8,SC9,SC10,SC11
206,AMOTL2,Early,1.18067348,2.403795125,-0.324473563,0.578971453,-0.84212227,-0.84212227,-0.590605078,0.156131967,-0.84212227,0.27929292,-0.315297223,-0.84212227
208,DACT1,Early,0.121069716,0.455703372,-0.639986333,-0.216721129,-0.802675092,0.397129157,-0.221074492,-0.601599774,-0.738011785,2.79670359,-0.818671288,0.268134058
209,C1QL1,Early,-0.036544116,1.439287999,-0.851386069,0.574742317,-0.851386069,-0.851386069,-0.563217034,0.181634043,-0.851386069,2.170600354,-0.714566176,0.353606887
210,DIO2-AS1,Early,0.200820244,-0.216822008,-0.418955833,-0.418955833,-0.418955833,-0.418955833,3.106431281,-0.418955833,-0.182877675,-0.418955833,-0.418955833,0.025138989
212,DCC,Early,-0.032694579,0.48524201,-0.302905542,-0.24318379,-0.603178755,2.938659127,0.352931074,-0.603178755,-0.603178755,-0.182154527,-0.603178755,-0.603178755
213,FLRT3,Early,0.031413543,0.063721398,0.021798772,-0.615058393,1.327049394,-0.653828747,2.084062631,0.090657391,-1.061416375,-1.061416375,0.834433137,-1.061416375
214,FLNC,Early,1.335650567,-0.572919548,-0.572919548,0.075737015,-0.572919548,-0.572919548,2.467379306,-0.572919548,-0.572919548,0.704589497,-0.572919548,-0.572919548
215,EPHA6,Early,-0.486701925,0.371062098,-0.758160221,0.761571289,-0.758160221,-0.758160221,-0.758160221,0.467704271,-0.758160221,-0.758160221,1.229234933,2.206090659
216,ELFN1,Early,0.290396906,-0.208006045,-0.608493525,0.045938686,-0.608493525,-0.065821969,3.00048823,-0.086086444,-0.608493525,0.065558262,-0.608493525,-0.608493525
218,EFEMP1,Early,-0.499793903,-0.068472141,0.395201939,-0.629181722,-1.228102872,2.315546059,1.127498661,0.385477585,-0.247843228,0.108198723,-1.306304577,-0.352224524
219,DDHD1,Early,0.739546286,0.74750758,-0.290573543,-1.092181213,-1.632560093,0.868530089,0.951129563,-0.427329916,-0.629681305,1.777579605,-0.361364734,-0.650602319
220,FMN2,Early,-0.411304727,0.191513308,-0.649670256,-0.255772825,0.403454386,-0.511001526,-0.649670256,-0.649670256,2.569345537,1.262117127,-0.649670256,-0.649670256
221,DUSP1,Early,0.285362266,0.124517126,-0.763948051,0.102358828,-1.63548672,1.434521291,1.362487969,-0.253528825,-1.729103838,0.642403068,-0.068111431,0.498528315
222,CYP26A1,Early,0.315980787,-0.393814572,0.823273213,2.51250821,-0.615459178,-0.615459178,1.050266605,-0.615459178,-0.615459178,-0.615459178,-0.615459178,-0.615459178
223,GALNT16,Early,-0.702032701,1.047183263,-0.702032701,-0.212368565,0.640865136,-0.702032701,-0.702032701,-0.702032701,-0.702032701,1.926445257,1.512103818,-0.702032701
224,ECI2,Early,1.477637339,0.969138232,-0.033037988,-0.201311833,-1.250169303,0.067727676,1.01652029,-0.190363622,-0.789808063,1.160543626,-1.725210788,-0.501665566
225,FAM189A1,Early,-0.265720146,-0.305623984,0.410042023,-0.679580367,-0.679580367,0.091823411,-0.679580367,0.259448553,2.856472689,-0.679580367,0.35145929,-0.679580367
226,CBLC,Early,-0.504328003,-0.246525645,-0.578405022,2.340510137,-0.761298344,-0.27703234,-0.326230092,-0.107484394,-0.761298344,-5.35E-05,-0.566136226,1.788281815
227,FKBP1B,Early,0.814180574,0.623218751,1.12847633,1.411264563,-0.097158127,-1.558222919,0.148222088,0.601162409,-0.027115783,-1.120044944,-0.346919781,-1.577063161
228,BSPRY,Early,0.15806909,0.115786346,-0.767695658,1.478062183,-0.543064976,0.27239026,0.953008499,0.149496373,-1.088406123,0.391853671,-2.128678754,1.00917909
229,FAM90A1,Early,-0.49749498,-1.153552728,1.926704091,-0.864473524,0.14746816,0.285171756,0.428226021,-1.153552728,1.298884568,-1.153552728,0.536045585,0.200126507
230,CHRFAM7A,Early,0.315122004,-0.172125531,-1.130779253,1.551128434,1.492214994,-1.295508589,-0.344791323,0.835752134,-0.034592917,-0.24004921,-1.470155025,0.493784281
231,FAM3D,Early,1.389211553,1.562457958,-0.538136107,0.095961069,-0.68893022,-0.657862557,1.861600873,-0.339036134,-0.698635726,-0.502112298,-0.742259205,-0.742259205
234,FOXN3-AS2,Early,-0.258385187,0.21263957,0.229274939,0.730415561,-0.398455048,-0.00106801,0.582570343,0.012845747,-1.167014226,-1.167014226,2.391204764,-1.167014226
236,CLPSL1,Early,1.645529607,0.529609755,1.059517163,1.008632192,1.249617014,-0.784700819,-0.784700819,-0.784700819,-0.784700819,-0.784700819,-0.784700819,-0.784700819
239,FOXA2,Early,1.866274611,2.213805445,-0.499537115,0.18683705,-0.646130954,-0.751582517,-0.38739245,-0.555753708,-0.505740648,0.167621397,-0.62835371,-0.460047401
241,CNR1,Early,0.189267902,1.486431568,-0.268160585,-0.18713578,-0.678938031,-0.678938031,2.378342852,0.474882232,-0.678938031,-0.678938031,-0.678938031,-0.678938031
242,CCDC136,Early,1.868861454,1.657575592,-0.789665072,0.039236892,-0.551757339,-0.945513993,0.733020303,0.136930987,-0.61032109,0.128775878,-1.381946158,-0.285197455
243,BCAM,Early,1.309705509,0.76725115,0.528721144,0.791319588,-1.311973337,-0.236472821,0.335616458,0.392350401,-0.775773399,1.041900489,-1.518268258,-1.324376925
244,FBLN7,Early,0.404948678,-0.251113325,-1.231123088,0.964446179,-1.357764236,0.834772448,0.956519812,0.010547317,-1.121462988,0.266005287,-1.04285636,1.567080274
245,CKB,Early,0.829111015,0.672719543,-1.184313856,-0.134114345,1.553086899,-0.115766644,0.63861685,-0.914866584,-0.968969188,1.441701582,-1.132903721,-0.684301551
246,ARL10,Early,1.035478849,0.636044521,1.020016839,-0.691014798,-0.031509506,-0.308125026,1.016238841,0.08809421,0.84411777,-0.256365871,-1.192041048,-2.160934783
247,FIP1L1,Early,1.427188924,1.053885734,-0.262064352,-0.237478688,-1.062398733,0.122046855,0.592200236,0.57252888,-1.230803349,1.109134988,-1.745049586,-0.33919091
248,DHX36,Early,1.271969168,0.121084955,0.413129354,-1.427704577,-1.247950444,0.401866569,1.434100336,0.022474535,1.030416509,0.055539619,-1.324594413,-0.750331611
249,FOXJ3,Early,0.141733841,-0.441569887,1.818207643,0.089751261,-0.084284929,0.539440324,1.43722761,-0.063385896,0.166077158,-0.549984742,-1.763391618,-1.289820765
251,CHEK2,Early,0.736670801,1.294364325,-0.873972402,0.689887925,-0.821651829,-0.647182337,-1.039677597,0.206968573,-0.780197149,1.586025708,-1.209681185,0.858445168
252,BMX,Early,-0.346651984,-0.346651984,-0.346651984,-0.346651984,0.284603907,-0.346651984,-0.346651984,-0.346651984,-0.346651984,-0.346651984,3.123230316,-0.28796637
254,CARD11,Early,1.315393733,0.236795217,-0.419793692,-0.273160204,-0.699770326,-0.823426531,0.149208312,-0.685203102,0.124911653,-0.292092629,2.453864571,-1.086727004
255,CHST6,Early,-0.137916264,-0.3515707,-0.632895739,-0.389483716,-0.899862916,1.298419608,-0.174329222,-0.343481907,-0.833144794,2.231434496,-0.87367785,1.106509005
256,CLSTN1,Early,0.024909022,0.918379943,-1.00974497,-0.459789635,-0.715946195,-0.453001676,-0.874210159,0.073226137,1.272703063,0.924078562,-1.418590642,1.717986548
257,EFNA4,Early,0.358744234,0.505182135,0.374510561,0.038017007,-1.549126558,1.033916431,0.827154783,-0.054506555,-1.36562759,0.751061658,-1.776258146,0.85693204
258,ATL2,Early,-0.100000378,0.401061814,0.148112923,0.256632733,1.287525704,-0.472820166,-0.199116321,0.783112783,-0.797988023,1.434551606,-2.307471329,-0.433601346
259,ACADS,Early,-0.020121904,0.681063818,0.355482064,-0.323096601,0.406929501,0.48105032,0.556757888,-0.311759664,1.085305788,0.804637018,-2.478702063,-1.237546165
261,CCDC88C,Early,0.315222095,-0.092081015,-0.615758481,-1.233375549,0.978966571,-0.018038835,0.090316157,-0.418126859,2.621327834,-0.684135298,-0.292121254,-0.652195366
263,CEP250,Early,0.862538099,1.110909144,-1.114452898,-0.916661131,-0.032498297,-0.481101122,-0.857149818,0.096134413,-0.279902683,2.362937025,-0.474225279,-0.276527454
264,EEFSEC,Early,1.220628948,1.237321062,0.339861957,1.133235544,-1.535659327,-0.438911637,-0.547972766,-0.214858413,0.31697873,0.631539485,-1.737524318,-0.404639264
265,EBPL,Early,0.365293387,-0.603677631,1.402397701,-0.088399909,0.094470442,0.557073037,1.245941103,0.828296345,-0.247170755,-0.586506942,-2.245811763,-0.721905016
266,AKAP6,Early,-0.250823299,0.955803854,-0.075951412,-0.375642906,-1.220113064,-0.243380278,-0.030055225,1.578644926,-1.220113064,1.620829124,-1.220113064,0.480914407
268,AQP1,Early,0.059728582,-0.565191016,2.158390489,-0.347339465,-1.029504133,0.646791795,0.303095966,-0.379081567,-0.791320583,1.49284183,-1.029504133,-0.518907764
269,DTD1,Early,1.019644142,0.552332777,0.715987145,0.974688122,-1.015284391,-0.532049983,1.311683937,0.102739701,-0.333937827,-0.247363164,-2.20364818,-0.34479228
270,CNOT6,Early,0.723964641,1.20668627,-0.013016002,0.388564495,0.147373862,-1.947338581,1.122383197,-0.92639797,0.617369455,-0.876416301,0.697482578,-1.140655643
271,ADNP2,Early,0.446549359,1.588176935,-0.923631388,0.470375056,0.959433845,-1.51381927,-1.501197746,-0.494151888,-0.00891755,1.165943728,-0.335914738,0.147153658
272,ANKRD35,Early,0.438797155,-0.147520264,-0.541169133,1.809602699,-1.053962398,-0.441852025,-0.071473112,0.504090013,-1.190069894,1.330660092,-1.382274026,0.745170893
273,C3orf52,Early,0.260660975,0.975603955,-0.125763796,0.305612851,-1.39841116,-0.910373659,-0.387749771,1.937657229,-0.509382683,0.321250266,-1.39841116,0.929306953
274,BPHL,Early,0.831911064,0.35355541,0.12738928,-0.158093095,-1.256703681,0.350647395,0.347939521,0.244891903,-1.037788476,1.504080507,-2.079386219,0.771556391
275,ADCK5,Early,0.128419086,0.785160854,-0.590102416,-0.313037003,-1.649225666,0.348060062,-0.098654936,-0.058364834,-0.599227037,1.855584239,-1.178277734,1.369665384
277,C17orf64,Early,-0.753947577,-0.65051379,-0.090485642,-0.468295414,0.90599003,0.301723786,-0.762979738,0.155038104,2.756486665,-0.469688575,-0.367368395,-0.555959454
283,EIF5A2,Early,1.101762348,1.394339024,-0.180189667,1.081602096,-0.314644767,-0.961103421,0.33459188,1.105019202,-1.417190168,-0.449240723,-0.283025879,-1.411919926
285,CCDC39,Early,-0.75896683,-1.381196495,2.191770787,-0.823265071,-0.226972476,0.699383823,-0.197539944,0.474017941,-0.591824009,0.308400303,-0.779113377,1.085305348
287,CDON,Early,1.304854817,0.62760933,1.447284174,-0.541025669,-0.588748946,-0.59470692,1.600857823,-0.088120652,-0.932477946,-0.057647867,-1.067814229,-1.110063915
288,CFDP1,Early,1.442906261,0.685949743,0.060231319,-0.571322846,-1.196602803,0.671402346,0.687280414,0.00311018,-0.152734687,1.080512441,-2.025285375,-0.685446992
289,FOXK1,Early,0.012139123,-1.294248263,1.213576273,-1.023587227,1.450677814,0.856830631,0.870626964,0.239924694,0.575904453,-0.954207365,-0.89874156,-1.048895538
290,FAM219A,Early,0.562695972,0.081492704,0.742987754,-0.651304849,-0.701268002,1.593757475,1.399127572,0.028441264,-0.638494175,0.253174592,-1.915152079,-0.755458228
291,CAMSAP1,Early,1.244286817,0.677508535,-0.83597177,-0.567264067,-0.053335267,-1.417707085,-0.863469652,0.664163667,-0.052458499,1.953493174,0.20550283,-0.954748682
292,CCDC184,Early,-0.414950587,-0.627578005,-0.282437012,0.405392909,-1.079305817,0.863788383,-0.209669938,0.199603997,-1.079305817,0.587655061,-0.816406258,2.453213084
293,ELL3,Early,-0.695890159,-0.638291359,0.150275456,0.17624883,-1.144862404,1.766786215,-0.305881402,0.640163599,-0.769444796,0.144884442,-1.124445189,1.800456766
294,FOXP2,Early,0.271217224,-0.763885959,0.250110076,-0.224856572,-1.895527743,2.013941088,0.51612405,1.008295065,0.336128378,-0.600807909,-0.90764245,-0.00309525
295,BMP2,Early,0.667224886,0.631277243,0.294267037,1.64894841,-0.89596931,-0.839978735,1.543810591,0.397558771,-0.93168789,-0.926398926,-0.39946522,-1.189586859
296,ATF4,Early,0.275970509,1.414724827,-1.177252378,1.453442276,-0.910777199,-0.993114934,-0.571991278,0.290449067,-0.460213089,-0.555220352,-0.361586027,1.595568579
297,CHST7,Early,0.833397012,-0.189302334,0.152283435,-0.723708063,-1.517733565,0.058103516,1.289961995,0.807378252,-1.472985434,0.599706676,1.212226755,-1.049328245
298,DSTN,Early,1.615893079,0.623551331,-0.612027834,0.179420972,-1.012275168,0.025204887,1.534083531,0.426115704,-1.36877832,0.51581118,-0.828034508,-1.098964855
299,DLG1,Early,0.888978345,1.439769974,-1.168536186,0.322916821,-0.821517786,-0.221687846,0.050413554,-0.678483234,-0.541717306,1.796863195,-1.366773686,0.299774155
300,FAM162A,Early,-0.045988681,-0.998050468,0.663093397,-1.746140983,0.109496299,1.14588718,1.427535046,0.009227397,1.107257029,0.183414748,-0.637552723,-1.21817824
301,C4orf45,Early,-0.037999806,-0.207739456,-0.440540508,-0.357936302,-0.903395832,0.839972563,1.293717145,0.312347773,-0.903395832,-0.903395832,-0.903395832,2.21176192
303,FCRL1,Early,-0.369503839,-0.369503839,-0.369503839,-0.369503839,0.011516594,-0.021658379,-0.176438371,-0.369503839,-0.369503839,-0.369503839,3.142610871,-0.369503839
304,ETV5,Early,0.93441986,1.055882322,0.123951038,0.479664139,-1.348730928,-0.446263474,1.970335433,0.324220923,-1.143489995,-0.315965502,-0.913300242,-0.720723576
305,ENO2,Early,-0.84994681,-0.234910249,-1.037472102,-0.479384926,1.761978144,-0.520838259,-1.33592413,-0.410967682,0.723935888,-0.033961157,0.944687351,1.472803931
306,ACSBG1,Early,0.152160813,-0.234254449,0.562673696,-0.903315444,0.50853584,-0.363464372,1.568293294,-0.914238017,-0.639242089,1.90730444,-1.415837301,-0.228616411
308,ANKRD27,Early,-0.341082005,-0.245033017,0.366118765,-0.987935729,1.712411122,-0.700054633,-0.338199665,-0.240346603,2.063297368,-0.033170678,0.104089601,-1.360094526
309,BNIP3,Early,0.987744518,0.349851883,-0.415999537,-0.161878585,-0.374422363,0.854793407,1.1145675,-0.074240948,-0.897018487,0.98845431,-2.408534434,0.036682736
312,CCDC3,Early,-1.108096921,-1.197425033,1.211782407,0.255138086,0.294770808,1.784998002,0.052627104,-0.680401803,-0.041896537,-1.468267906,-0.054750641,0.951522435
313,FGD5,Early,-0.276701265,0.812845922,0.680135955,-0.843805681,-0.843805681,-0.38540809,2.296682427,0.213211429,-0.843805681,0.878262027,-0.843805681,-0.843805681
314,GAS1,Early,0.696106733,0.219464801,-0.444947109,0.9669583,-1.623152152,-0.223581906,0.669895612,0.593774793,-1.504316334,0.031835125,-0.993597953,1.611560089
315,DGCR6,Early,-0.695800595,-1.04827573,1.206143995,-0.496674957,0.707786535,-0.941233302,0.894373216,0.738957636,-1.307622937,-0.180770174,1.703796245,-0.580679932
316,C6orf163,Early,-0.214538043,0.753032541,-0.269515389,-1.425863749,1.974594978,-0.803054838,0.783418387,-1.426500156,0.8465129,-0.252943002,0.409504867,-0.374648496
317,EIF4EBP1,Early,0.744124802,0.031399081,0.125905458,1.503347029,-1.311789388,-0.369259228,-0.085496892,1.337314411,-0.327874525,-0.139192554,-2.029365575,0.520887383
318,ACER2,Early,0.146421029,0.837839614,0.43299465,0.2136478,-0.269282217,-0.311771487,-0.156330301,-0.874750767,-0.874750767,-0.874750767,-0.874750767,2.605483978
320,ACO1,Early,1.625198272,0.659275233,1.447420958,-0.996517961,0.223670311,-0.637586699,0.492963518,0.264395486,-0.68364141,0.211375496,-1.022703009,-1.583850194
321,C3orf35,Early,-0.006057429,-0.138423257,-0.155506724,-0.316775205,2.252625783,-0.380990824,-0.161297184,-0.86039573,-1.088045645,-0.757945668,1.758139326,-0.145327444
322,FBXO36,Early,0.103938411,0.717817073,0.988803729,0.614512975,-0.770133544,0.204255161,1.028167002,1.426059442,-1.07280854,-0.455753857,-1.112579585,-1.672278268
326,ARFGEF1,Early,0.382828163,1.32760383,0.070805424,-1.135142573,1.069811829,-0.574528275,0.202490859,-0.979160651,1.186996925,-0.121663738,0.484299088,-1.914340881
327,BCL2L11,Early,0.035142028,-0.57899188,-0.995617643,-0.253078679,-0.483764506,0.283273922,-0.584238297,0.859691189,-1.768307064,1.607954826,1.54634108,0.331595023
328,ABCA12,Early,2.311581323,1.239880845,-0.297055751,0.9134131,-0.770004738,0.058567812,-0.770004738,0.092825478,-0.770004738,-0.469189114,-0.770004738,-0.770004738
329,EIF2AK3,Early,0.31150867,1.512235336,-0.959763821,1.225177712,-0.774602099,0.039508662,0.086956171,0.074079691,-1.031477477,1.017272733,-1.835378139,0.334482561
330,ADGRB3,Early,-0.890238337,-0.288102013,-0.123968671,-0.331238819,2.072225332,-0.310249795,-0.77962769,-0.472156722,-0.174229022,-0.600765984,2.086083142,-0.187731421
331,CHN2,Early,0.872325506,0.140727421,0.438450188,0.573595905,-0.978841982,0.785115112,1.406694332,-0.178670715,-1.465144491,-1.001974197,0.884273868,-1.476550947
333,EFL1,Early,0.594602513,1.800695295,-1.309829879,0.507906233,-0.194644839,-0.799247064,-1.082489748,0.891089029,-0.751274929,1.037172127,-1.02036585,0.326387111
334,DIRC3,Early,-1.530165693,-1.050089782,-0.747060489,0.30263409,1.56849655,0.793643728,-0.066434229,-0.931720647,1.339019524,0.054115404,0.879418961,-0.611857416
335,DIS3L,Early,1.735201446,1.058165125,-1.11445408,-0.012983855,-0.455622606,-0.351374258,-0.929326383,0.547226951,-0.547440173,1.299191758,-1.448176291,0.219592365
336,EHMT2,Early,1.192789044,1.24376216,0.007797865,-0.822384236,-1.159237463,0.231551119,0.250943866,0.055253434,0.18477456,1.50015921,-1.350724422,-1.334685135
337,EFCAB7,Early,0.081103007,0.190300323,-0.102676386,1.027243157,-0.821333341,0.279697855,0.114646708,1.032539353,-1.58449229,0.16289911,-1.840722972,1.460795476
338,FOXO1,Early,0.22758144,0.356678583,-0.202457634,0.516753034,-1.360627591,1.496451721,0.431103278,0.077933416,-1.87071118,0.582724961,-1.21367415,0.958244122
339,FGF9,Early,0.740673582,0.114876957,-0.094426776,0.128255458,-2.213029735,0.490694793,0.113150245,0.378858224,-1.636354504,0.031119382,1.495481912,0.450700462
340,CASD1,Early,0.025313793,-0.3572131,1.569372873,-0.538961211,0.802237924,0.420474367,0.863241074,0.334549929,0.863387058,-1.029584516,-1.105056632,-1.84776156
341,CDAN1,Early,1.068673245,1.647438726,0.194980267,0.409627111,-0.763231666,0.136413961,0.046818018,0.129189101,-1.494917676,0.251520917,-1.974558307,0.348046303
342,BRD3,Early,0.762070339,1.722407481,-0.404073521,-0.087211008,-1.480152724,-0.779949296,-0.183971776,0.228456225,0.102976389,1.425285365,-1.519469654,0.213632181
343,ANKRD10,Early,-0.587415278,-0.136044314,-0.433320255,0.646734395,-0.495694191,1.001705854,0.521373648,0.109849381,-0.665791469,0.660820564,-2.23774338,1.615525044
344,DVL2,Early,0.195253737,1.947198138,-1.074592387,0.547877331,-0.16756237,-0.841160446,-0.970533797,0.450625873,-0.060035927,1.031213996,-1.579799049,0.521514901
345,B4GAT1,Early,1.194821945,0.937015417,0.163456324,-0.16380146,-1.336545135,-0.503505702,0.707019474,0.417919028,-0.923585819,1.344155105,-1.807152018,-0.029797159
346,C12orf65,Early,0.62086759,0.849337378,-0.646903399,0.677928744,-1.625165315,-0.1602927,0.153753954,0.287076663,-0.652597112,1.162883322,-1.78974425,1.122855126
347,DHRS11,Early,1.1952731,0.89261111,0.371364864,0.274190052,-0.990818843,-0.584077782,0.802581645,1.365298676,-1.096896033,0.246568687,-1.685779547,-0.790315928
348,CCHCR1,Early,0.72589524,1.56995832,-1.228225069,0.175074054,-0.596286805,-0.831304639,-0.596497303,-0.189909745,-0.098020991,1.817516527,-1.221962808,0.473763218
349,FAM178B,Early,0.342326536,-0.600589744,1.181456288,0.25779638,-0.6244692,-0.154383961,1.312643587,0.307630492,-1.20117219,1.581106191,-1.20117219,-1.20117219
350,ANO1,Early,0.930048619,1.335168927,-0.318603911,1.208716144,-1.118479921,-0.613273767,1.692243566,-0.620840774,-1.118479921,-0.322966294,-0.485982566,-0.567550102
351,CYB5A,Early,0.681951662,0.323628973,0.321830091,0.917396475,-1.476890524,-0.077382469,0.713519339,1.075234844,-1.223640306,0.320964327,-1.969283511,0.392671099
352,ACOT13,Early,0.540556067,-0.143703149,1.019351355,-0.004698568,-0.877396681,0.368720518,1.372374924,0.359984484,-0.688918195,0.130297311,-2.466852308,0.390284242
353,CFAP36,Early,0.966284081,0.804628771,0.579178856,-0.282890036,0.484392052,0.842400208,-0.16748226,1.036402691,-0.388589055,-1.066399077,-2.33307688,-0.474849351
